"","revenue","cost.price","material.expenditures","labor.expenses","labor.costs","social.taxes","depreciation","other.expenditures","selling.expenses","management.expenses","full.cost.price","Income","other.i.e","net.profit","assets","capital.assets","fixed.assets","intangible.assets","current.assets","stock","raw.materials","unfinished.production","receivables","accounts.payable","cash","mobile.working.capital","short.term.investments","VAT.purchased","short.term.receivables","working.capital","charter.capital","short.term.liabilities","long.term.liabilities","borrowed.capital","revenue.of.the.future.periods","future.expenses","Dso","DSp","DSv","dDS","tax.on.profits","VAT","Social.tax","sector"
"72","0.012","0.008","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.006","0.005","0.000","0.003","0.041","0.002","0.001","0.000","0.035","0.001","0.001","0.000","0.033","0.009","0.005","0.001","0.004","0.000","0.021","0.029","0.037","0.009","0.000","0.009","0.000","0.000","0.004","0.012","0.007","0.008","0.001","0.002","0.001","0.000"
"73","0.014","0.007","0.004","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.007","0.005","0.000","0.004","0.033","0.002","0.001","0.000","0.033","0.001","0.001","0.000","0.032","0.008","0.004","0.001","0.003","0.000","0.032","0.027","0.022","0.008","0.000","0.009","0.000","0.000","0.004","0.016","0.008","0.005","0.001","0.002","0.000","0.000"
"74","0.010","0.007","0.004","0.002","0.001","0.001","0.001","0.001","0.000","0.000","0.007","0.006","0.000","0.004","0.040","0.002","0.001","0.000","0.025","0.001","0.001","0.000","0.032","0.009","0.004","0.001","0.004","0.000","0.022","0.029","0.027","0.009","0.000","0.010","0.000","0.000","0.004","0.013","0.008","0.006","0.002","0.002","0.001","0.000"
"75","0.009","0.006","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.008","0.008","0.000","0.004","0.045","0.002","0.001","0.000","0.027","0.001","0.001","0.000","0.023","0.009","0.004","0.001","0.003","0.000","0.029","0.030","0.027","0.009","0.000","0.007","0.000","0.000","0.004","0.012","0.008","0.005","0.001","0.002","0.001","0.000"
"76","0.013","0.007","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.008","0.006","0.000","0.003","0.043","0.002","0.001","0.000","0.032","0.001","0.001","0.000","0.024","0.008","0.004","0.001","0.004","0.000","0.036","0.034","0.037","0.010","0.000","0.010","0.000","0.000","0.005","0.015","0.005","0.007","0.001","0.001","0.001","0.000"
"77","0.011","0.006","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.009","0.005","0.000","0.003","0.039","0.002","0.001","0.000","0.034","0.001","0.001","0.000","0.026","0.008","0.003","0.001","0.003","0.000","0.022","0.024","0.031","0.009","0.000","0.010","0.000","0.000","0.004","0.010","0.007","0.004","0.001","0.002","0.001","0.000"
"78","0.014","0.007","0.004","0.002","0.001","0.000","0.001","0.001","0.000","0.000","0.008","0.008","0.000","0.004","0.043","0.002","0.001","0.000","0.031","0.001","0.001","0.001","0.026","0.008","0.005","0.001","0.003","0.000","0.024","0.029","0.036","0.008","0.000","0.008","0.000","0.000","0.004","0.011","0.008","0.007","0.001","0.002","0.001","0.000"
"79","0.010","0.008","0.004","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.007","0.005","0.000","0.004","0.044","0.002","0.001","0.000","0.047","0.001","0.001","0.000","0.020","0.008","0.003","0.001","0.003","0.000","0.027","0.024","0.030","0.010","0.000","0.007","0.000","0.000","0.003","0.011","0.006","0.005","0.001","0.002","0.001","0.000"
"80","0.011","0.009","0.002","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.007","0.005","0.000","0.004","0.036","0.001","0.001","0.000","0.026","0.001","0.001","0.000","0.029","0.008","0.004","0.001","0.003","0.000","0.027","0.028","0.024","0.009","0.000","0.010","0.000","0.000","0.004","0.010","0.008","0.006","0.001","0.001","0.001","0.000"
"81","0.013","0.007","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.008","0.006","0.000","0.004","0.037","0.002","0.001","0.000","0.038","0.001","0.001","0.001","0.020","0.010","0.004","0.001","0.002","0.000","0.026","0.026","0.033","0.008","0.000","0.008","0.000","0.000","0.004","0.008","0.008","0.006","0.002","0.001","0.001","0.000"
"82","0.014","0.009","0.003","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.008","0.004","0.000","0.004","0.023","0.001","0.001","0.000","0.030","0.001","0.001","0.000","0.026","0.008","0.004","0.001","0.003","0.000","0.025","0.025","0.026","0.007","0.000","0.006","0.000","0.000","0.003","0.013","0.006","0.007","0.002","0.002","0.000","0.000"
"83","0.012","0.008","0.003","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.005","0.005","0.000","0.003","0.043","0.002","0.001","0.000","0.034","0.001","0.001","0.000","0.032","0.008","0.004","0.001","0.002","0.000","0.025","0.033","0.027","0.010","0.000","0.008","0.000","0.000","0.004","0.011","0.007","0.005","0.001","0.002","0.000","0.000"
"84","0.013","0.007","0.003","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.010","0.005","0.000","0.004","0.039","0.002","0.001","0.000","0.045","0.001","0.001","0.000","0.025","0.008","0.004","0.002","0.003","0.000","0.019","0.023","0.026","0.011","0.000","0.009","0.000","0.000","0.004","0.011","0.008","0.006","0.001","0.002","0.001","0.000"
"85","0.015","0.007","0.003","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.009","0.006","0.000","0.004","0.036","0.002","0.001","0.000","0.031","0.001","0.001","0.000","0.022","0.010","0.004","0.001","0.003","0.000","0.030","0.039","0.039","0.007","0.000","0.009","0.000","0.000","0.004","0.016","0.007","0.006","0.002","0.001","0.001","0.000"
"86","0.013","0.012","0.004","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.008","0.005","0.000","0.003","0.027","0.002","0.001","0.000","0.035","0.002","0.001","0.000","0.029","0.010","0.004","0.002","0.003","0.000","0.024","0.030","0.031","0.009","0.000","0.008","0.000","0.000","0.004","0.011","0.007","0.005","0.001","0.002","0.001","0.000"
"87","0.015","0.008","0.003","0.003","0.002","0.001","0.002","0.001","0.000","0.000","0.007","0.004","0.000","0.003","0.037","0.002","0.001","0.000","0.035","0.001","0.001","0.000","0.032","0.010","0.004","0.001","0.004","0.000","0.028","0.033","0.026","0.008","0.000","0.008","0.000","0.000","0.004","0.013","0.007","0.005","0.001","0.002","0.001","0.000"
"88","0.014","0.011","0.003","0.002","0.003","0.000","0.001","0.001","0.000","0.000","0.007","0.006","0.000","0.005","0.031","0.002","0.001","0.000","0.030","0.001","0.001","0.000","0.028","0.008","0.004","0.001","0.003","0.000","0.029","0.028","0.023","0.008","0.000","0.006","0.000","0.000","0.004","0.009","0.009","0.007","0.002","0.002","0.001","0.000"
"89","0.016","0.006","0.002","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.010","0.004","0.000","0.005","0.030","0.002","0.001","0.000","0.034","0.001","0.001","0.000","0.023","0.009","0.004","0.001","0.003","0.000","0.033","0.026","0.028","0.009","0.000","0.009","0.000","0.000","0.004","0.013","0.007","0.005","0.002","0.002","0.001","0.000"
"90","0.016","0.009","0.003","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.006","0.005","0.000","0.004","0.031","0.002","0.001","0.000","0.043","0.002","0.001","0.000","0.030","0.010","0.004","0.002","0.003","0.000","0.026","0.024","0.024","0.007","0.000","0.009","0.000","0.000","0.004","0.014","0.009","0.006","0.001","0.002","0.000","0.000"
"91","0.012","0.007","0.004","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.007","0.005","0.000","0.004","0.035","0.002","0.001","0.000","0.031","0.002","0.001","0.000","0.034","0.010","0.004","0.001","0.003","0.000","0.022","0.026","0.028","0.012","0.000","0.008","0.000","0.000","0.004","0.012","0.008","0.007","0.001","0.002","0.000","0.000"
"92","0.013","0.007","0.003","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.007","0.005","0.000","0.004","0.032","0.002","0.001","0.000","0.035","0.002","0.001","0.000","0.024","0.008","0.006","0.001","0.003","0.000","0.024","0.029","0.040","0.008","0.000","0.005","0.000","0.000","0.003","0.014","0.009","0.006","0.001","0.002","0.000","0.000"
"93","0.012","0.011","0.003","0.004","0.002","0.000","0.001","0.001","0.000","0.000","0.007","0.005","0.000","0.004","0.035","0.002","0.001","0.000","0.034","0.001","0.001","0.000","0.033","0.008","0.003","0.002","0.003","0.000","0.025","0.032","0.024","0.010","0.000","0.009","0.000","0.000","0.004","0.013","0.006","0.005","0.001","0.002","0.001","0.000"
"94","0.017","0.006","0.003","0.004","0.002","0.001","0.001","0.001","0.000","0.000","0.008","0.005","0.000","0.003","0.042","0.002","0.001","0.000","0.040","0.001","0.001","0.000","0.035","0.011","0.003","0.001","0.003","0.000","0.028","0.027","0.026","0.009","0.000","0.010","0.000","0.000","0.003","0.010","0.005","0.006","0.001","0.002","0.001","0.000"
"95","0.016","0.007","0.004","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.009","0.004","0.000","0.004","0.032","0.002","0.001","0.000","0.036","0.001","0.001","0.000","0.036","0.010","0.005","0.001","0.003","0.000","0.028","0.029","0.043","0.008","0.000","0.008","0.000","0.000","0.005","0.013","0.006","0.006","0.001","0.002","0.000","0.000"
"96","0.014","0.007","0.003","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.009","0.004","0.000","0.004","0.038","0.002","0.001","0.000","0.031","0.001","0.001","0.000","0.030","0.008","0.004","0.001","0.003","0.000","0.028","0.032","0.029","0.009","0.000","0.008","0.000","0.000","0.004","0.015","0.007","0.005","0.001","0.002","0.000","0.000"
"97","0.012","0.008","0.003","0.003","0.002","0.001","0.001","0.002","0.000","0.000","0.012","0.006","0.000","0.003","0.039","0.002","0.001","0.000","0.039","0.001","0.001","0.000","0.028","0.009","0.004","0.002","0.004","0.000","0.027","0.027","0.030","0.006","0.000","0.007","0.000","0.000","0.003","0.013","0.006","0.006","0.001","0.002","0.001","0.000"
"98","0.015","0.007","0.003","0.002","0.002","0.000","0.002","0.002","0.000","0.000","0.008","0.006","0.000","0.003","0.039","0.002","0.001","0.000","0.034","0.001","0.001","0.000","0.030","0.009","0.004","0.002","0.003","0.000","0.025","0.030","0.036","0.009","0.000","0.008","0.000","0.000","0.003","0.011","0.007","0.007","0.001","0.002","0.001","0.000"
"99","0.016","0.008","0.003","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.007","0.005","0.000","0.005","0.039","0.002","0.001","0.000","0.031","0.001","0.001","0.001","0.029","0.010","0.004","0.001","0.003","0.000","0.030","0.028","0.029","0.007","0.000","0.008","0.000","0.000","0.005","0.013","0.007","0.005","0.001","0.002","0.001","0.000"
"100","0.018","0.006","0.004","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.010","0.005","0.000","0.004","0.040","0.001","0.001","0.000","0.033","0.001","0.001","0.001","0.024","0.007","0.003","0.001","0.003","0.000","0.033","0.022","0.024","0.009","0.000","0.009","0.000","0.000","0.005","0.012","0.007","0.006","0.001","0.002","0.001","0.000"
"101","0.013","0.010","0.004","0.002","0.003","0.000","0.001","0.001","0.000","0.000","0.008","0.005","0.000","0.005","0.041","0.002","0.001","0.000","0.030","0.002","0.001","0.000","0.026","0.008","0.004","0.001","0.003","0.000","0.023","0.028","0.031","0.008","0.000","0.006","0.000","0.000","0.004","0.012","0.007","0.006","0.001","0.002","0.001","0.000"
"102","0.014","0.009","0.003","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.009","0.006","0.000","0.005","0.029","0.002","0.001","0.000","0.032","0.001","0.001","0.000","0.024","0.007","0.004","0.001","0.003","0.000","0.036","0.030","0.030","0.007","0.000","0.006","0.000","0.000","0.004","0.012","0.008","0.007","0.001","0.002","0.001","0.000"
"103","0.015","0.010","0.004","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.009","0.005","0.000","0.004","0.037","0.002","0.001","0.000","0.040","0.002","0.001","0.000","0.035","0.009","0.003","0.001","0.002","0.000","0.028","0.033","0.033","0.008","0.000","0.008","0.000","0.000","0.005","0.010","0.008","0.005","0.001","0.002","0.001","0.000"
"104","0.015","0.008","0.003","0.002","0.001","0.001","0.001","0.001","0.000","0.000","0.007","0.005","0.000","0.003","0.038","0.002","0.001","0.000","0.039","0.001","0.001","0.001","0.032","0.009","0.004","0.001","0.004","0.000","0.029","0.026","0.027","0.012","0.000","0.007","0.000","0.000","0.004","0.015","0.008","0.006","0.002","0.002","0.001","0.000"
"105","0.013","0.007","0.003","0.002","0.001","0.001","0.001","0.002","0.000","0.000","0.011","0.005","0.000","0.003","0.035","0.002","0.001","0.000","0.032","0.001","0.001","0.000","0.034","0.008","0.003","0.002","0.003","0.000","0.022","0.021","0.027","0.010","0.000","0.009","0.000","0.000","0.004","0.015","0.007","0.006","0.001","0.002","0.001","0.000"
"106","0.013","0.008","0.004","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.007","0.005","0.000","0.003","0.034","0.002","0.001","0.000","0.037","0.001","0.001","0.001","0.033","0.007","0.003","0.001","0.002","0.000","0.027","0.037","0.036","0.007","0.000","0.009","0.000","0.000","0.003","0.013","0.005","0.005","0.001","0.001","0.001","0.000"
"107","0.014","0.008","0.003","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.008","0.006","0.000","0.004","0.033","0.002","0.001","0.000","0.038","0.001","0.001","0.000","0.032","0.009","0.004","0.001","0.003","0.000","0.035","0.021","0.022","0.009","0.000","0.008","0.000","0.000","0.004","0.015","0.007","0.005","0.001","0.001","0.001","0.000"
"108","0.012","0.011","0.004","0.002","0.002","0.001","0.001","0.002","0.000","0.000","0.007","0.007","0.000","0.003","0.033","0.003","0.001","0.000","0.038","0.001","0.001","0.001","0.023","0.011","0.004","0.001","0.004","0.000","0.026","0.025","0.028","0.010","0.000","0.009","0.000","0.000","0.003","0.013","0.006","0.007","0.001","0.001","0.001","0.000"
"109","0.013","0.006","0.004","0.002","0.002","0.000","0.002","0.001","0.000","0.000","0.010","0.005","0.000","0.004","0.039","0.002","0.001","0.000","0.035","0.001","0.001","0.000","0.030","0.008","0.005","0.002","0.002","0.000","0.022","0.022","0.031","0.009","0.000","0.008","0.000","0.000","0.004","0.012","0.007","0.005","0.001","0.003","0.001","0.000"
"110","0.012","0.008","0.004","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.011","0.006","0.000","0.004","0.039","0.002","0.001","0.000","0.034","0.001","0.001","0.000","0.029","0.010","0.004","0.001","0.003","0.000","0.026","0.037","0.028","0.007","0.000","0.010","0.000","0.000","0.004","0.014","0.007","0.006","0.001","0.002","0.000","0.000"
"111","0.009","0.008","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.009","0.006","0.000","0.004","0.030","0.002","0.001","0.000","0.037","0.002","0.001","0.000","0.028","0.009","0.004","0.001","0.003","0.000","0.026","0.034","0.027","0.007","0.000","0.009","0.000","0.000","0.003","0.016","0.007","0.005","0.001","0.002","0.001","0.000"
"112","0.011","0.008","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.009","0.006","0.000","0.003","0.044","0.002","0.001","0.000","0.039","0.001","0.001","0.000","0.025","0.005","0.003","0.001","0.002","0.000","0.026","0.026","0.033","0.008","0.000","0.009","0.000","0.000","0.004","0.013","0.007","0.008","0.001","0.002","0.001","0.000"
"113","0.014","0.008","0.002","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.009","0.006","0.000","0.003","0.038","0.002","0.001","0.000","0.024","0.001","0.001","0.000","0.027","0.009","0.004","0.001","0.003","0.000","0.029","0.032","0.029","0.007","0.000","0.007","0.000","0.000","0.004","0.012","0.008","0.005","0.001","0.002","0.001","0.000"
"114","0.013","0.008","0.004","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.006","0.005","0.000","0.004","0.044","0.002","0.001","0.000","0.039","0.001","0.001","0.000","0.034","0.007","0.003","0.002","0.003","0.000","0.024","0.027","0.039","0.012","0.000","0.009","0.000","0.000","0.003","0.017","0.006","0.006","0.001","0.002","0.001","0.000"
"115","0.013","0.009","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.008","0.005","0.000","0.003","0.026","0.002","0.001","0.000","0.035","0.002","0.001","0.000","0.030","0.010","0.003","0.001","0.003","0.000","0.027","0.026","0.028","0.008","0.000","0.009","0.000","0.000","0.005","0.013","0.005","0.005","0.001","0.002","0.001","0.000"
"116","0.016","0.006","0.004","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.008","0.007","0.000","0.004","0.039","0.002","0.001","0.000","0.033","0.001","0.001","0.000","0.026","0.009","0.003","0.001","0.004","0.000","0.024","0.021","0.029","0.007","0.000","0.009","0.000","0.000","0.004","0.010","0.009","0.007","0.001","0.002","0.001","0.000"
"117","0.014","0.008","0.003","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.007","0.005","0.000","0.005","0.035","0.002","0.001","0.000","0.036","0.001","0.001","0.001","0.019","0.010","0.004","0.001","0.003","0.000","0.026","0.025","0.022","0.011","0.000","0.011","0.000","0.000","0.003","0.012","0.006","0.007","0.001","0.002","0.000","0.000"
"118","0.007","0.005","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.011","0.006","0.000","0.004","0.037","0.002","0.001","0.000","0.034","0.002","0.001","0.000","0.028","0.009","0.004","0.001","0.004","0.000","0.032","0.022","0.030","0.007","0.000","0.007","0.000","0.000","0.004","0.015","0.007","0.006","0.001","0.002","0.001","0.000"
"119","0.011","0.008","0.003","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.008","0.005","0.000","0.003","0.042","0.002","0.001","0.000","0.034","0.001","0.001","0.001","0.024","0.010","0.003","0.002","0.003","0.000","0.032","0.020","0.021","0.007","0.000","0.011","0.000","0.000","0.005","0.013","0.007","0.005","0.001","0.003","0.001","0.000"
"120","0.014","0.008","0.003","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.007","0.006","0.000","0.004","0.041","0.002","0.001","0.000","0.043","0.001","0.001","0.000","0.031","0.010","0.005","0.001","0.004","0.000","0.025","0.027","0.029","0.008","0.000","0.008","0.000","0.000","0.005","0.011","0.006","0.007","0.001","0.002","0.000","0.000"
"121","0.012","0.006","0.003","0.002","0.002","0.001","0.001","0.002","0.000","0.000","0.009","0.006","0.000","0.004","0.038","0.002","0.001","0.000","0.034","0.001","0.001","0.000","0.027","0.008","0.003","0.001","0.002","0.000","0.023","0.029","0.038","0.008","0.000","0.009","0.000","0.000","0.004","0.013","0.007","0.007","0.001","0.002","0.001","0.000"
"122","0.014","0.009","0.003","0.002","0.002","0.000","0.001","0.001","0.000","0.000","0.008","0.005","0.000","0.005","0.042","0.003","0.001","0.000","0.049","0.001","0.001","0.000","0.036","0.009","0.004","0.002","0.002","0.000","0.028","0.039","0.028","0.010","0.000","0.008","0.000","0.000","0.005","0.013","0.006","0.005","0.001","0.001","0.000","0.000"
"123","0.014","0.007","0.003","0.002","0.002","0.001","0.001","0.001","0.000","0.000","0.009","0.006","0.000","0.005","0.034","0.002","0.001","0.000","0.028","0.001","0.001","0.000","0.025","0.007","0.004","0.001","0.003","0.000","0.019","0.034","0.035","0.009","0.000","0.007","0.000","0.000","0.003","0.012","0.006","0.005","0.001","0.002","0.001","0.000"
"124","0.010","0.009","0.003","0.003","0.001","0.001","0.001","0.001","0.000","0.000","0.007","0.004","0.000","0.004","0.042","0.002","0.001","0.000","0.030","0.001","0.001","0.000","0.028","0.010","0.004","0.001","0.003","0.000","0.022","0.024","0.029","0.009","0.000","0.009","0.000","0.000","0.004","0.013","0.005","0.007","0.002","0.001","0.001","0.000"
"125","0.015","0.007","0.003","0.003","0.002","0.000","0.001","0.001","0.000","0.000","0.006","0.004","0.000","0.003","0.043","0.002","0.001","0.000","0.037","0.001","0.001","0.000","0.022","0.012","0.004","0.001","0.003","0.000","0.021","0.031","0.030","0.008","0.000","0.007","0.000","0.000","0.004","0.013","0.008","0.006","0.001","0.002","0.001","0.000"
